disaster_id,disaster_type,disaster_subtype,country,region,location,lat,lng
5792,Flood,Riverine flood,United Republic of Tanzania,Africa,"Kyela district (Mbeya province), Geita district (Geita province)",-9.590569,33.869805
5793,Flood,Riverine flood,United Republic of Tanzania,Africa,"Mombasa, Mwanakwerekwe areas (Magharibi district, Mjini Magharibi province), Jang'ombe, Sebleni, Miembeni areas (Mjini district, Mjini Magharibi province),",-6.270353,34.823454
5794,Flood,Flood (General),United Republic of Tanzania,Africa,"Rukwa, Kigoma, Ruvuma, Pwani, Manyara provinces",-6.786432,38.992018
5795,Flood,Riverine flood,United Republic of Tanzania,Africa,"Tanga, Morogoro provinces",-8.874175,36.129999
5796,Flood,Flash flood,United Republic of Tanzania,Africa,"Kilosa, Mvomero, Gairo, Morogoro, Morogoro Urban districts (Morogoro province)",-6.833924,37.663525
5797,Flood,Flood (General),United Republic of Tanzania,Africa,"Dar-es-salaam, Arusha, Kilimanjaro, Tanga, Kagera provinces",-6.816084,39.280358
5798,Flood,Flood (General),United Republic of Tanzania,Africa,"Dodoma, Mwanza, Rufiji provinces",-3.258389,33.004018
5799,Flood,Riverine flood,United Republic of Tanzania,Africa,"Kigogo, Mwananyamala, Tandale, Ubungo boroughs (Kinondoni district, Dar-es-salaam province), Tabata borough (Ilala district, Dar-es-salaam province)",-6.270353,34.823454
5800,Flood,Riverine flood,United Republic of Tanzania,Africa,"Kilimanjaro, Mbeya provinces",-3.348646,37.343525
5801,Flood,Riverine flood,United Republic of Tanzania,Africa,"Kyela district (Mbeya region), Pwani, Morogoro, Dar-es-salaam provinces",-9.590569,33.869805
5802,Flood,Flood (General),United Republic of Tanzania,Africa,Rufiji District (Pwani Region),-7.838297,38.347679
5803,Flood,Flood (General),United Republic of Tanzania,Africa,"Dar es Salaam (Kinondoni, Ilala, Temeke and Kigamboni Municipals); Arusha (Arusha District Council, Meru, Longido, Monduli districts); Zanzibar; Kilimanjaro (Same, Hai, Mwanga districts); Tanga (Handeni, Lushoto districts); Manyara (Simanjiro, Kiteto, Babati districts); Tabora (Nzega and Kaliua districts); Pwani (Mafia and Rufiji districts); Mwanza, Morogoro, Dodoma, Mbeya, Rukwa, Mtwara, Shinyanga, Geita",-6.270353,34.823454
5804,Flood,Riverine flood,United Republic of Tanzania,Africa,Mwanza district,-2.519691,32.901442
5805,Flood,Flash flood,United Republic of Tanzania,Africa,"Ilala District, Msimbazi Valley, Kinondoni (Dar es Salaam Region)",-6.816084,39.280358
5806,Flood,Flood (General),United Republic of Tanzania,Africa,Sumbawanga District (eastern Rukwa Region); Mara and Mtwara regions,-7.952386,31.62319
5807,Flood,Riverine flood,United Republic of Tanzania,Africa,"Kongwa, Pandambili areas (Kongwa district, Dodoma province), Mpwapwa area (Mpwapwa district, Dodoma province), Kilosa kwa Mpepo area (Ulanga district, Morogoro province), Mtunani area (Kisarawe district, Pwani province), Liwanga area (Tunduru district, Ruvuma province), Kilwa district (Lindi province), Shinyanga, Mwanza, Mara, Arusha provinces",-6.270353,34.823454
5808,Flood,Riverine flood,United Republic of Tanzania,Africa,"Kilimanjaro, Morogoro, Dodoma provinces",-6.146144,37.601438
5809,Flood,Riverine flood,United Republic of Tanzania,Africa,"Mererani area (Simanjiro district, Manyara province)",-4.210064,35.749149
5810,Drought,Drought,United Republic of Tanzania,Africa,"Arusha, Manyara, Kilimanjaro provinces",-3.369683,36.688079
5811,Earthquake,Ground movement,United Republic of Tanzania,Africa,Kigoma province,-4.512657,30.005053
5812,Drought,Drought,United Republic of Tanzania,Africa,"Arusha, Kilimanjaro, Manyara, Tanga provinces (Northern Highlands region), Pwani, Dar-es-salaam provinces (Northern Coast region).",-6.816084,39.280358
5813,Drought,Drought,United Republic of Tanzania,Africa,"Kaskazini Unguja, Mjini Magharibi, Kusini Unguja, Singida, Dodoma, Shinyanga, Mwanza, Tabora, Kagera, Kigoma provinces",-3.258389,33.004018
5814,Drought,Drought,United States of America,Americas,"Texas, Oklahoma, Kansas, Montana, Idaho, Washington, Mississippi Pennsylvania, Maryland, Delaware and New Jersey",40.150248,-74.389317
5815,Earthquake,Ground movement,United States of America,Americas,Cushing (Oklahoma),35.981057,-96.771425
5816,Earthquake,Ground movement,United States of America,Americas,Ridgecrest (Califronia),35.622443,-117.669999
5817,Flood,Flash flood,United States of America,Americas,Kerr county (Texas),30.04748,-99.14057
5818,Flood,Flash flood,United States of America,Americas,Ruidoso (New Mexico),33.331496,-105.670602
5819,Flood,Flash flood,United States of America,Americas,San Antonio (Texas),29.424534,-98.491484
5820,Flood,Flood (General),United States of America,Americas,"Santa Barbara, Ventura, Los Angeles, and San Bernardino counties (California)",34.423349,-119.70343
5821,Epidemic,Viral disease,United States of America,Americas,"Alabama, district of Columbia, Illinois, Indiana, Louisiana, Mississippi, Texas, Florida, Massachusetts, Missouri, New York City, Ohio, Georgia, Kentucky, Maryland, Michigan, Nebraska, South Dacota, Tennessee, Texas, Virginia, Wisconsin",31.743723,-106.28668
5822,Epidemic,Infectious disease (General),United States of America,Americas,,29.825015,-95.478675
5823,Flood,Flash flood,United States of America,Americas,Idaho province,44.391868,-114.651379
5824,Flood,Flood (General),United States of America,Americas,Whatcom County (northern Washington State),48.750443,-122.480225
5825,Flood,Riverine flood,United States of America,Americas,Alaska province,64.635868,-153.180997
5826,Flood,Flash flood,United States of America,Americas,"Pembroke Pines, Dania Beach and Fort Lauderdale (Broward County, Hollywood, Florida)",26.119142,-80.140425
5827,Flood,Flood (General),United States of America,Americas,"Vermont, New York, Connecticut, Pennsylvania, Massachusetts, New Jersey, New Hampshire, Missouri, Illinois, Kentucky,Tennessee",39.119434,-90.32749
5828,Flood,Flood (General),United States of America,Americas,"New York city; New Jersey, Connecticut, Texas, Oklahoma, and Arkansas",40.150248,-74.389317
5829,Flood,Flood (General),United States of America,Americas,Portland City area (Oregon State); Snohomish and Wahkiakum Counties (Washington State),47.979256,-122.208626
5830,Drought,Drought,United States of America,Americas,"Texas, Louisiana, Oklahoma, Kansas, Illinois, Missouri, Nebraska, Washington, Oregon, Montana",36.694057,-91.39854
5831,Flood,Flood (General),United States of America,Americas,"Texas, Louisiana, MIssissippi, Florida, Colorado, Nebraska, and Wyoming",31.743723,-106.28668
5832,Flood,Flood (General),United States of America,Americas,"Iowa, South Dakota, Minnesota, Nebraska, Wisconsin and Michigan.",42.961037,-90.13039
5833,Flood,Flash flood,United States of America,Americas,"Roswell (Chaves county, Eastern New Mexico)",33.396453,-104.522763
5834,Flood,Flash flood,United States of America,Americas,"New York; Middlesex, Union, and Somerset (New Jersey); Washington DC, Petersburg (Virginia); Maryland, for Lancaster County (Pennsylvania)",31.743723,-106.28668
5835,Earthquake,Tsunami,United States of America,Americas,Crescent City (California),41.752676,-124.196966
5836,Flood,Flash flood,United States of America,Americas,"Wisconsin, Iowa, Minnesota, Missouri, Illinois, Kentucky, Pennsylvania, Arkansas, Ohio, Indiana",40.622948,-79.15334
5837,Flood,Flood (General),United States of America,Americas,"Amador, Glenn, Lake, Mendocino, Sonoma, Humboldt counties (California)",39.305581,-123.798311
5838,Flood,Riverine flood,United States of America,Americas,"Nebraska, Iowa, Wisconsin, Missouri, Kansas, Illinois, Minnesota, South Dakota, North Dakota, Michigan",43.912308,-91.363061
5839,Flood,Flood (General),United States of America,Americas,"Midland Country, Edenville, Sanford (Central Michigan State)",43.799545,-84.3817
5840,Flood,Flash flood,United States of America,Americas,"Utah, Nevada, Arizona, New Mexico",34.324856,-105.998351
5841,Flood,Flood (General),United States of America,Americas,"Kentucky, Missouri",39.365309,-90.915115
5842,Flood,Flood (General),United States of America,Americas,Liberty district (Texas province),30.058757,-94.795877
5843,Flood,Riverine flood,United States of America,Americas,"Morris, Sussex districts (New Jersey province)",41.208078,-74.607483
5844,Flood,Riverine flood,United States of America,Americas,"Cleveland area (Henry district, Illinois province), Barstow, Osborn areas (Rock Island district, Illinois province)",41.522152,-90.275925
5845,Flood,Riverine flood,United States of America,Americas,"Minnesota, Iowa, Wisconsin, Illinois provinces",43.6417,-94.87484
5846,Flood,Riverine flood,United States of America,Americas,"Tennessee, Virginia, Kentucky, Ohio, Arkansas, Oklahoma, Texas provinces",31.803973,-98.822319
5847,Flood,Riverine flood,United States of America,Americas,"Comal, Guadalupe, Bandera, Uvalde, McMullen, Taylor districts (Texas province)",33.602066,-101.85275
5848,Earthquake,Ground movement,United States of America,Americas,"Paso Robles, Templeton, Atascadero, Cambria, Morro Bay, Oceano villages (San Luis Obispo district, California province)",35.62781,-120.688933
5849,Flood,Riverine flood,United States of America,Americas,Los Angeles district (California province),33.994319,-118.184073
5850,Flood,Riverine flood,United States of America,Americas,"Wayne, Oakland, Macomb, Livingston districts (Michigan province)",42.282306,-83.383802
5851,Flood,Riverine flood,United States of America,Americas,"Maryland, Pennsylvania, New York, Delaware, Virginia, New Jersey provinces",40.892932,-75.066152
5852,Flood,Riverine flood,United States of America,Americas,"Mercer, Jessamine, Franklin, Calloway, Montgomery districts (Kentucky province), Sharp, Clay, Fulton, Randolph, Lawrence districts (Arkansas province), Obion district (Tennessee province), Missouri, Indiana, Illinois provinces",31.743723,-106.28668
5853,Flood,Riverine flood,United States of America,Americas,"Charlotte town (Mecklenburg district, North Carolina province)",35.227207,-80.84309
5854,Flood,Riverine flood,United States of America,Americas,San Jose (North California),37.336157,-121.890608
5855,Flood,Riverine flood,United States of America,Americas,"Cleveland, Lincoln, Catawba districts (North Carolina province), Pennsylvania province",35.707998,-81.075606
5856,Flood,Flood (General),United States of America,Americas,"Hillsborough, Pasco, Pinellas, Dixie, Taylor districts (Florida province)",28.364588,-82.189095
5857,Flood,Flood (General),United States of America,Americas,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",39.449955,-91.047501
5858,Flood,Flood (General),United States of America,Americas,"Texas, Oklahoma, Arkansas, Kansas, Nebraska provinces",36.205167,-94.797442
5859,Flood,Flood (General),United States of America,Americas,"Davidson, Rutherford, Sullivan, Wilson counties; Nashville Metropolitan Region, Lower Mississippi and Tennessee Valley (Tennessee); Arkansas, Alabama, Georgia, Mississippi, South Carolina, North Carolina, Virginia, Pennsylvania, Maryland, New Jersey",31.743723,-106.28668
5860,Flood,Riverine flood,United States of America,Americas,"Kentucky, Ohio provinces",39.200335,-84.573408
5861,Flood,Flood (General),United States of America,Americas,"Franklin, Jefferson, Gasconade districts (Missouri province)",38.671427,-91.564553
5862,Flood,Riverine flood,United States of America,Americas,"Pike district (Kentucky province), Virginia province",37.463936,-87.891685
5863,Flood,Riverine flood,United States of America,Americas,"Antigo area (Langlade district, Wisconsin province), Pembina, Walsh districts (North Dakota province)",45.140536,-89.154279
5864,Flood,Riverine flood,United States of America,Americas,"La Conchita area (Ventura district, California province), Malibu area (Los Angeles district, California province), Sacramento district (California province), Arizona, Ohio provinces",31.743723,-106.28668
5865,Flood,Riverine flood,United States of America,Americas,"Reno area (Washoe district, Nevada province), Truckee area (Nevada district, California province), Napa, Sonoma, Mendocino, Marin, Solano, Los Angeles districts (California), Carson City district (Nevada province)",31.743723,-106.28668
5866,Flood,Riverine flood,United States of America,Americas,"Amador, Calaveras, Fresno, Merced, San Joaquin, San Mateo, Stanislau districts (California province)",37.562984,-122.325287
5867,Flood,Riverine flood,United States of America,Americas,"Huron, Erie, Crawford, Lucas, Sandusky districts (Ohio province)",31.743723,-106.28668
5868,Flood,Riverine flood,United States of America,Americas,El Paso district (Texas province),28.825021,-81.657303
5869,Earthquake,Ground movement,United States of America,Americas,Hawai province,39.120527,-76.684683
5870,Flood,Riverine flood,United States of America,Americas,"Mississippi, Ohio provinces",31.054077,-90.921585
5871,Flood,Riverine flood,United States of America,Americas,"Illinois, Colorado, Michigan, Minnesota, Wisconsin, Ohio, Oklahoma, North Dakota provinces",47.444368,-100.459284
5872,Flood,Riverine flood,United States of America,Americas,"California, Nevada, Oregon provinces",39.17457,-121.084386
5873,Earthquake,Ground movement,United States of America,Americas,"Wells city (Elko district, Nevada province)",41.110706,-114.96369
5874,Flood,Riverine flood,United States of America,Americas,"Illinois, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, Wisconsin provinces",39.554006,-87.93964
5875,Flood,Riverine flood,United States of America,Americas,"Douglas, Floyd, Carroll, Fulton, DeKalb, Cobb, Clayton, Gwinnett districts (Georgia province), Alabama, North Carolina,Tennessee provinces",35.556885,-79.389684
5876,Earthquake,Ground movement,United States of America,Americas,"Ferndale, Eureka cities (Humboldt district, California province)",40.791423,-124.167888
5877,Flood,Riverine flood,United States of America,Americas,"Arkansas, Oklahoma provinces",35.352691,-94.433651
5878,Drought,Drought,United States of America,Americas,"Texas, Oklahoma, New Mexico, Arizona, Kansas, Louisiana provinces",36.681805,-101.481575
5879,Flood,Riverine flood,United States of America,Americas,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington districts (Florida province), Alabama, Mississippi, Louisiana provinces",31.743723,-106.28668
5880,Flood,Riverine flood,United States of America,Americas,"Missouri, Kansas, Tennessee, Arkansas, Oklahoma provinces",36.205167,-94.797442
5881,Earthquake,Ground movement,United States of America,Americas,"San Francisco Bay (San Francisco district) , Napa Valley (Napa district) ; Sonoma, Solano district (California province) ; Vallejo, Mare Island cities (Solano district, California province)",31.743723,-106.28668
5882,Drought,Drought,United States of America,Americas,San Joaquin district (California province),36.606642,-120.187444
5883,Flood,Flood (General),United States of America,Americas,Kauai Isl. (Hawai),22.07,-159.4975
5884,Flood,Flood (General),United States of America,Americas,"East and West Canton (Van Zandt county) (Texas); Kampville (St Charles) (Missouri); Logan, Marion, Miles Station (Macoupin), Sumner (Lawrence), Pawnee (Sangamon) (Illinois); Natural Dam (Crawford), Mississipi, Clay (Arkansas); Oak ridge (Morehouse) (Louisiana) ; Labette (Kansas); Cameron (Le Flore) (Oklahoma); Goshen (Oldham) (Kentucky) ; Ohio; Pennsylvania; West Virginia ; Mississipi ; Alabama ; Tennesse ; Indiana",31.743723,-106.28668
5885,Flood,Riverine flood,United States of America,Americas,Georgia province,39.119285,-76.686913
5886,Flood,Flood (General),United States of America,Americas,Northern California,37.304776,-121.88075
5887,Drought,Drought,United States of America,Americas,Nationwide,41.24444,-81.790318
5888,Flood,Flood (General),United States of America,Americas,"Yellowstone National Park (Wyoming, Montana and Idaho states)",45.992529,-112.524051
5889,Flood,Flood (General),United States of America,Americas,"Big Island, Maui, Molokai, Oahu Island (Hawai)",21.135,-157.01
5890,Flood,Flash flood,United States of America,Americas,"Jefferson, Shelby, Marshall, Escambia, Baldwin counties (Alabama)",33.110646,-86.583596
5891,Flood,Flood (General),United States of America,Americas,"Lincolnton region (Lincoln County, North Carolina)",35.471476,-81.256629
5892,Drought,Drought,United States of America,Americas,"Nation wide; Arizona, Nevada, California, Oregon and Texas",39.262627,-121.01875
5893,Flood,Flood (General),United States of America,Americas,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",43.26928,-91.47575
5894,Flood,Riverine flood,United States of America,Americas,"Minnesota; Buffalo, Chippewa, Clark, Columbia, Crawford, Eau Claire, Jackson, La Crosse, Monroe, Richland, Sauk, Trempealeau, and Vernon (Wisconsin); Allamakee, Benton, Black Hawk, Bremer, Buchanan, Butler, Cedar, Chickasaw, Delaware, Floyd, Franklin, Linn, Wright (Iowa)",31.743723,-106.28668
